return_id,order_id,product_id,quantity,return_reason,return_status,return_date
4107,5107.0,482.0,2.0,Wrong Item Delivered,Rejected,2025-07-24
4108,8504.0,775.0,5.0,Wrong Item Delivered,Rejected,2025-10-23
4109,8696.0,193.0,5.0,Damaged Product,Rejected,2026-02-28
4110,817.0,636.0,1.0,Not as Described,Pending,2025-07-01
4111,94.0,124.0,4.0,Damaged Product,Approved,2025-09-17
4112,3609.0,258.0,5.0,Quality Issue,Rejected,2025-07-15
4113,3371.0,328.0,3.0,Not as Described,Rejected,2025-12-30
4114,6629.0,115.0,1.0,Damaged Product,Pending,2026-02-20
4115,9502.0,578.0,5.0,Quality Issue,Rejected,2026-05-13
4116,8960.0,50.0,4.0,Wrong Item Delivered,Approved,2025-11-20
4117,2681.0,35.0,1.0,Customer Changed Mind,Pending,2026-04-29
4118,9379.0,300.0,3.0,Not as Described,Approved,2026-03-29
4119,3954.0,940.0,1.0,Customer Changed Mind,Pending,2025-11-12
4120,4603.0,336.0,1.0,Quality Issue,Rejected,2025-06-22
4121,6701.0,933.0,2.0,Damaged Product,Approved,2026-04-05
4122,9564.0,102.0,5.0,Not as Described,Pending,2026-05-19
4123,5183.0,691.0,5.0,Customer Changed Mind,Approved,2026-02-20
4124,7280.0,51.0,5.0,Quality Issue,Rejected,2025-12-09
4125,2724.0,643.0,1.0,Customer Changed Mind,Approved,2025-07-08
4126,3789.0,609.0,5.0,Wrong Item Delivered,Approved,2025-06-20
4127,8807.0,567.0,4.0,Damaged Product,Rejected,2026-04-29
4128,8112.0,421.0,4.0,Wrong Item Delivered,Approved,2025-10-28
4129,2443.0,599.0,5.0,Wrong Item Delivered,Pending,2026-05-03
4130,1586.0,326.0,3.0,Customer Changed Mind,Rejected,2025-08-01
4131,3091.0,42.0,2.0,Quality Issue,Rejected,2026-02-18
4132,6700.0,808.0,4.0,Customer Changed Mind,Approved,2026-02-10
4133,9801.0,11.0,2.0,Damaged Product,Approved,2026-04-09
4134,1310.0,548.0,1.0,Quality Issue,Pending,2026-04-29
4135,5716.0,918.0,5.0,Quality Issue,Approved,2025-07-15
4136,6099.0,903.0,5.0,Quality Issue,Approved,2025-12-21
4137,2853.0,432.0,2.0,Customer Changed Mind,Rejected,2026-03-18
4138,2041.0,601.0,1.0,Customer Changed Mind,Pending,2025-10-17
4139,2174.0,704.0,2.0,Wrong Item Delivered,Pending,2025-07-12
4140,2772.0,235.0,1.0,Not as Described,Rejected,2025-08-13
4141,868.0,419.0,4.0,Not as Described,Pending,2025-06-15
4142,8622.0,834.0,1.0,Customer Changed Mind,Rejected,2026-01-08
4143,989.0,833.0,1.0,Customer Changed Mind,Rejected,2026-03-24
4144,500.0,884.0,2.0,Wrong Item Delivered,Rejected,2025-08-24
4145,7227.0,828.0,3.0,Quality Issue,Rejected,2025-11-22
4146,2570.0,197.0,1.0,Wrong Item Delivered,Rejected,2025-05-28
4147,9525.0,793.0,4.0,Customer Changed Mind,Pending,2026-02-25
4148,5135.0,245.0,1.0,Quality Issue,Approved,2025-12-05
4149,4266.0,158.0,2.0,Not as Described,Rejected,2025-11-24
4150,2664.0,439.0,5.0,Quality Issue,Approved,2025-10-29
4151,3973.0,682.0,1.0,Quality Issue,Rejected,2026-02-01
4152,4566.0,830.0,2.0,Quality Issue,Rejected,2025-11-11
4153,4393.0,972.0,1.0,Damaged Product,Pending,2026-01-29
4154,6912.0,966.0,5.0,Customer Changed Mind,Approved,2025-08-31
4155,5857.0,15.0,1.0,Wrong Item Delivered,Pending,2025-11-29
4156,9074.0,637.0,2.0,Damaged Product,Approved,2025-07-26
4157,4924.0,235.0,4.0,Quality Issue,Approved,2025-09-04
4158,3726.0,703.0,1.0,Wrong Item Delivered,Rejected,2026-05-11
4159,6089.0,286.0,5.0,Wrong Item Delivered,Pending,2026-05-03
4160,4663.0,416.0,2.0,Wrong Item Delivered,Pending,2026-05-05
4161,5379.0,971.0,2.0,Customer Changed Mind,Rejected,2025-07-02
4162,8050.0,151.0,4.0,Not as Described,Rejected,2025-10-08
4163,8030.0,888.0,5.0,Customer Changed Mind,Pending,2025-12-29
4164,463.0,122.0,2.0,Not as Described,Approved,2025-08-06
4165,9040.0,700.0,5.0,Wrong Item Delivered,Rejected,2025-10-11
4166,7418.0,590.0,1.0,Not as Described,Rejected,2026-01-14
4167,1254.0,530.0,2.0,Wrong Item Delivered,Rejected,2025-11-02
4168,2721.0,900.0,1.0,Damaged Product,Pending,2026-01-25
4169,6597.0,255.0,5.0,Customer Changed Mind,Approved,2026-04-30
4170,3154.0,617.0,3.0,Quality Issue,Pending,2025-10-05
4171,3191.0,674.0,1.0,Customer Changed Mind,Approved,2026-04-15
4172,6805.0,873.0,3.0,Wrong Item Delivered,Approved,2026-04-15
4173,1615.0,215.0,2.0,Wrong Item Delivered,Rejected,2025-08-14
4174,7731.0,627.0,5.0,Wrong Item Delivered,Approved,2025-08-31
4175,9022.0,399.0,3.0,Quality Issue,Pending,2025-09-29
4176,1243.0,48.0,4.0,Not as Described,Pending,2025-08-21
4177,4867.0,990.0,5.0,Quality Issue,Approved,2025-08-03
4178,5023.0,926.0,3.0,Damaged Product,Rejected,2026-01-18
4179,4651.0,995.0,3.0,Damaged Product,Approved,2025-06-08
4180,95.0,822.0,2.0,Customer Changed Mind,Approved,2026-03-16
4181,8207.0,936.0,4.0,Customer Changed Mind,Rejected,2025-10-10
4182,2152.0,605.0,3.0,Not as Described,Pending,2026-03-24
4183,3281.0,785.0,3.0,Wrong Item Delivered,Approved,2025-06-20
4184,8962.0,886.0,2.0,Quality Issue,Rejected,2026-02-26
4185,4052.0,160.0,2.0,Quality Issue,Rejected,2026-05-23
4186,7412.0,311.0,1.0,Quality Issue,Pending,2025-08-30
4187,4314.0,946.0,2.0,Damaged Product,Approved,2026-05-08
4188,3450.0,299.0,1.0,Quality Issue,Approved,2025-06-02
4189,7954.0,363.0,4.0,Customer Changed Mind,Approved,2026-01-23
4190,7021.0,395.0,5.0,Quality Issue,Rejected,2025-12-13
4191,133.0,634.0,3.0,Not as Described,Pending,2025-09-20
4192,7629.0,895.0,2.0,Quality Issue,Approved,2025-06-28
4193,5330.0,112.0,3.0,Wrong Item Delivered,Rejected,2026-01-27
4194,4669.0,423.0,1.0,Not as Described,Approved,2026-04-20
4195,3735.0,337.0,2.0,Customer Changed Mind,Rejected,2025-10-29
4196,5637.0,137.0,1.0,Customer Changed Mind,Approved,2025-11-17
4197,3039.0,788.0,5.0,Damaged Product,Approved,2025-10-27
4198,1973.0,531.0,5.0,Not as Described,Rejected,2025-08-30
4199,5294.0,41.0,4.0,Customer Changed Mind,Approved,2025-11-29
4200,2809.0,9.0,5.0,Customer Changed Mind,Rejected,2025-09-08
4201,2144.0,99.0,5.0,Not as Described,Approved,2025-12-31
4202,4025.0,761.0,3.0,Customer Changed Mind,Pending,2025-11-05
4203,5788.0,691.0,5.0,Damaged Product,Rejected,2026-01-20
4204,2531.0,712.0,5.0,Wrong Item Delivered,Approved,2026-04-04
4205,7035.0,898.0,3.0,Wrong Item Delivered,Approved,2025-06-01
4206,1132.0,679.0,3.0,Wrong Item Delivered,Rejected,2025-08-13
4207,5688.0,555.0,3.0,Quality Issue,Pending,2026-02-25
4208,2256.0,580.0,2.0,Customer Changed Mind,Approved,2025-12-06
4209,5727.0,168.0,1.0,Not as Described,Approved,2025-07-13
4210,8162.0,724.0,5.0,Not as Described,Approved,2025-09-18
4211,5560.0,261.0,4.0,Damaged Product,Approved,2026-02-16
4212,4807.0,660.0,1.0,Customer Changed Mind,Rejected,2026-03-10
4213,7138.0,525.0,4.0,Quality Issue,Pending,2025-11-30
4214,3295.0,201.0,2.0,Customer Changed Mind,Approved,2025-07-04
4215,4554.0,433.0,3.0,Quality Issue,Approved,2025-11-21
4216,5173.0,760.0,3.0,Customer Changed Mind,Pending,2025-05-26
4217,4182.0,488.0,1.0,Wrong Item Delivered,Approved,2026-02-04
4218,1224.0,189.0,1.0,Quality Issue,Rejected,2026-03-07
4219,31.0,555.0,2.0,Damaged Product,Approved,2025-12-20
4220,1984.0,534.0,3.0,Wrong Item Delivered,Pending,2026-01-07
4221,7467.0,967.0,2.0,Customer Changed Mind,Rejected,2026-03-26
4222,1598.0,752.0,4.0,Damaged Product,Approved,2026-01-23
4223,9801.0,764.0,5.0,Damaged Product,Rejected,2025-10-10
4224,2982.0,621.0,2.0,Customer Changed Mind,Approved,2025-09-07
4225,4455.0,317.0,2.0,Customer Changed Mind,Approved,2025-07-18
4226,7922.0,516.0,4.0,Not as Described,Approved,2025-11-15
4227,8721.0,203.0,2.0,Not as Described,Pending,2025-09-09
4228,9439.0,119.0,1.0,Damaged Product,Pending,2025-10-13
4229,4959.0,610.0,5.0,Damaged Product,Rejected,2026-04-14
4230,2450.0,616.0,2.0,Damaged Product,Approved,2025-12-02
4231,1147.0,248.0,1.0,Not as Described,Pending,2025-07-08
4232,7384.0,253.0,5.0,Wrong Item Delivered,Rejected,2025-10-30
4233,6116.0,43.0,5.0,Not as Described,Approved,2026-04-21
4234,9524.0,70.0,5.0,Damaged Product,Pending,2026-04-01
4235,2370.0,801.0,2.0,Customer Changed Mind,Approved,2026-04-08
4236,5989.0,574.0,2.0,Wrong Item Delivered,Pending,2026-01-26
4237,837.0,446.0,5.0,Damaged Product,Rejected,2026-02-27
4238,5809.0,742.0,3.0,Customer Changed Mind,Pending,2025-06-21
4239,6214.0,13.0,5.0,Not as Described,Rejected,2025-06-28
4240,1927.0,51.0,1.0,Customer Changed Mind,Rejected,2026-02-17
4241,8487.0,564.0,1.0,Not as Described,Rejected,2026-05-16
4242,4958.0,915.0,4.0,Customer Changed Mind,Rejected,2026-05-14
4243,4082.0,711.0,2.0,Not as Described,Rejected,2026-05-09
4244,9210.0,98.0,3.0,Customer Changed Mind,Rejected,2025-07-16
4245,1100.0,230.0,5.0,Quality Issue,Pending,2025-10-06
4246,564.0,389.0,5.0,Customer Changed Mind,Approved,2026-01-04
4247,2375.0,756.0,4.0,Wrong Item Delivered,Approved,2025-09-23
4248,5819.0,607.0,3.0,Not as Described,Rejected,2026-04-04
4249,6604.0,453.0,1.0,Quality Issue,Approved,2025-12-23
4250,8635.0,158.0,5.0,Wrong Item Delivered,Rejected,2026-05-17
4251,538.0,555.0,2.0,Customer Changed Mind,Pending,2026-02-04
4252,1272.0,590.0,2.0,Damaged Product,Approved,2025-11-26
4253,5791.0,661.0,2.0,Customer Changed Mind,Approved,2025-09-24
4254,2241.0,580.0,3.0,Quality Issue,Pending,2025-05-29
4255,2922.0,468.0,2.0,Wrong Item Delivered,Approved,2026-04-21
4256,6608.0,210.0,1.0,Damaged Product,Pending,2025-12-24
4257,750.0,707.0,2.0,Customer Changed Mind,Approved,2025-11-30
4258,5553.0,782.0,4.0,Quality Issue,Pending,2026-04-26
4259,2363.0,129.0,2.0,Damaged Product,Approved,2026-05-15
4260,1319.0,46.0,2.0,Wrong Item Delivered,Rejected,2026-02-15
4261,8174.0,776.0,3.0,Damaged Product,Rejected,2026-02-23
4262,963.0,293.0,2.0,Quality Issue,Rejected,2026-01-02
4263,904.0,899.0,4.0,Not as Described,Approved,2025-06-11
4264,6644.0,840.0,1.0,Customer Changed Mind,Approved,2025-08-08
4265,7907.0,296.0,2.0,Customer Changed Mind,Approved,2025-10-15
4266,2318.0,660.0,1.0,Damaged Product,Pending,2026-02-09
4267,9256.0,136.0,3.0,Not as Described,Rejected,2026-04-16
4268,8645.0,740.0,1.0,Customer Changed Mind,Approved,2025-12-27
4269,8125.0,287.0,2.0,Customer Changed Mind,Rejected,2026-05-12
4270,5836.0,422.0,2.0,Not as Described,Rejected,2026-01-21
4271,8721.0,607.0,4.0,Not as Described,Approved,2025-07-28
4272,4235.0,483.0,1.0,Damaged Product,Pending,2025-08-22
4273,4225.0,8.0,2.0,Wrong Item Delivered,Pending,2025-08-18
4274,4797.0,652.0,1.0,Damaged Product,Rejected,2025-05-31
4275,7405.0,632.0,5.0,Not as Described,Approved,2025-06-06
4276,1055.0,153.0,5.0,Damaged Product,Pending,2025-10-01
4277,401.0,925.0,4.0,Quality Issue,Pending,2026-01-29
4278,1484.0,509.0,5.0,Not as Described,Rejected,2026-01-25
4279,6873.0,522.0,1.0,Customer Changed Mind,Approved,2025-12-31
4280,4138.0,762.0,5.0,Not as Described,Rejected,2026-01-25
4281,4530.0,823.0,5.0,Customer Changed Mind,Rejected,2025-11-10
4282,7899.0,896.0,2.0,Quality Issue,Pending,2025-12-22
4283,7426.0,815.0,3.0,Quality Issue,Approved,2026-01-15
4284,7358.0,819.0,1.0,Quality Issue,Pending,2025-09-30
4285,2949.0,397.0,4.0,Quality Issue,Approved,2026-04-04
4286,1848.0,132.0,4.0,Not as Described,Pending,2026-04-28
4287,7007.0,528.0,2.0,Damaged Product,Approved,2025-10-09
4288,2141.0,536.0,5.0,Wrong Item Delivered,Approved,2025-11-25
4289,6569.0,380.0,2.0,Quality Issue,Rejected,2025-07-09
4290,2274.0,8.0,2.0,Damaged Product,Pending,2026-02-07
4291,3004.0,262.0,3.0,Not as Described,Approved,2025-12-09
4292,7915.0,609.0,2.0,Quality Issue,Rejected,2026-03-20
4293,6203.0,64.0,3.0,Customer Changed Mind,Approved,2026-04-12
4294,4169.0,891.0,5.0,Damaged Product,Pending,2026-02-26
4295,6981.0,131.0,5.0,Damaged Product,Pending,2025-09-12
4296,4697.0,990.0,4.0,Damaged Product,Pending,2025-11-03
4297,5287.0,376.0,1.0,Wrong Item Delivered,Approved,2026-05-08
4298,9818.0,824.0,4.0,Damaged Product,Pending,2026-04-26
4299,2870.0,792.0,3.0,Quality Issue,Rejected,2026-01-17
4300,9450.0,828.0,5.0,Damaged Product,Rejected,2025-11-07
4301,6914.0,702.0,4.0,Quality Issue,Approved,2026-03-17
4302,4614.0,890.0,1.0,Customer Changed Mind,Approved,2026-04-29
4303,5.0,233.0,2.0,Quality Issue,Rejected,2025-10-27
4304,5998.0,312.0,4.0,Not as Described,Approved,2026-03-23
4305,754.0,707.0,4.0,Quality Issue,Rejected,2026-01-26
4306,3615.0,827.0,3.0,Customer Changed Mind,Approved,2025-06-25
4307,285.0,165.0,1.0,Damaged Product,Pending,2026-02-28
4308,4751.0,499.0,3.0,Not as Described,Pending,2026-03-15
4309,6723.0,666.0,3.0,Customer Changed Mind,Rejected,2026-05-05
4310,7003.0,624.0,4.0,Quality Issue,Pending,2026-01-17
4311,5596.0,742.0,5.0,Quality Issue,Pending,2025-05-31
4312,6016.0,763.0,5.0,Quality Issue,Approved,2025-06-03
4313,5501.0,869.0,5.0,Customer Changed Mind,Pending,2025-12-27
4314,8497.0,713.0,2.0,Wrong Item Delivered,Approved,2026-03-21
4315,8105.0,239.0,5.0,Not as Described,Pending,2025-07-29
4316,7832.0,998.0,2.0,Wrong Item Delivered,Approved,2025-06-05
4317,1997.0,844.0,4.0,Wrong Item Delivered,Approved,2026-01-04
4318,3858.0,982.0,3.0,Not as Described,Pending,2026-05-23
4319,3496.0,714.0,3.0,Damaged Product,Rejected,2025-11-01
4320,5580.0,648.0,5.0,Damaged Product,Approved,2025-12-01
4321,8088.0,993.0,4.0,Damaged Product,Pending,2026-04-01
4322,9194.0,418.0,3.0,Customer Changed Mind,Approved,2026-03-16
4323,5887.0,15.0,3.0,Quality Issue,Pending,2025-12-25
4324,6496.0,197.0,2.0,Wrong Item Delivered,Rejected,2026-01-22
4325,4337.0,881.0,1.0,Not as Described,Rejected,2026-01-29
4326,2172.0,565.0,2.0,Quality Issue,Rejected,2025-08-01
4327,4095.0,950.0,3.0,Not as Described,Pending,2025-09-27
4328,7375.0,243.0,2.0,Customer Changed Mind,Approved,2025-10-17
4329,9304.0,399.0,1.0,Damaged Product,Pending,2026-05-18
4330,4021.0,834.0,1.0,Wrong Item Delivered,Pending,2026-05-12
4331,8061.0,539.0,5.0,Damaged Product,Rejected,2026-04-12
4332,6568.0,978.0,4.0,Not as Described,Approved,2025-10-03
4333,6639.0,354.0,5.0,Damaged Product,Approved,2025-11-11
4334,4628.0,971.0,3.0,Wrong Item Delivered,Approved,2025-08-03
4335,544.0,324.0,5.0,Damaged Product,Rejected,2025-07-23
4336,7063.0,294.0,3.0,Customer Changed Mind,Approved,2025-06-16
4337,2111.0,766.0,1.0,Customer Changed Mind,Pending,2025-06-29
4338,9476.0,466.0,4.0,Quality Issue,Approved,2026-04-18
4339,9875.0,755.0,4.0,Wrong Item Delivered,Approved,2025-12-19
4340,2300.0,406.0,4.0,Quality Issue,Pending,2026-02-14
4341,3099.0,777.0,3.0,Wrong Item Delivered,Pending,2026-01-18
4342,6770.0,679.0,2.0,Damaged Product,Pending,2026-05-06
4343,1843.0,467.0,1.0,Customer Changed Mind,Approved,2026-02-15
4344,6874.0,470.0,4.0,Quality Issue,Pending,2026-05-12
4345,4029.0,286.0,5.0,Wrong Item Delivered,Approved,2025-10-28
4346,9979.0,930.0,2.0,Wrong Item Delivered,Rejected,2025-07-26
4347,2103.0,582.0,3.0,Damaged Product,Pending,2025-09-23
4348,6431.0,37.0,3.0,Quality Issue,Pending,2025-12-26
4349,2754.0,947.0,3.0,Customer Changed Mind,Rejected,2026-03-28
4350,9613.0,686.0,2.0,Customer Changed Mind,Approved,2025-09-08
4351,7470.0,766.0,2.0,Not as Described,Pending,2025-09-12
4352,5516.0,505.0,1.0,Quality Issue,Rejected,2025-07-18
4353,6223.0,160.0,4.0,Quality Issue,Pending,2026-05-19
4354,496.0,855.0,5.0,Not as Described,Pending,2026-04-16
4355,184.0,954.0,2.0,Wrong Item Delivered,Rejected,2026-02-01
4356,4851.0,726.0,5.0,Quality Issue,Pending,2026-02-18
4357,1227.0,624.0,3.0,Damaged Product,Approved,2026-03-10
4358,5194.0,233.0,4.0,Damaged Product,Rejected,2025-11-27
4359,8006.0,142.0,4.0,Damaged Product,Rejected,2026-02-08
4360,6129.0,589.0,2.0,Damaged Product,Pending,2025-07-14
4361,7853.0,996.0,1.0,Damaged Product,Approved,2026-03-13
4362,1025.0,907.0,5.0,Customer Changed Mind,Rejected,2025-11-19
4363,3487.0,992.0,2.0,Damaged Product,Rejected,2025-06-06
4364,6951.0,427.0,3.0,Not as Described,Approved,2026-04-25
4365,4116.0,401.0,5.0,Customer Changed Mind,Pending,2026-01-31
4366,8749.0,998.0,2.0,Wrong Item Delivered,Pending,2026-02-27
4367,2930.0,185.0,1.0,Not as Described,Pending,2026-05-23
4368,5617.0,330.0,2.0,Quality Issue,Rejected,2026-04-26
4369,357.0,555.0,3.0,Wrong Item Delivered,Pending,2025-12-27
4370,7122.0,478.0,1.0,Customer Changed Mind,Approved,2025-11-03
4371,8328.0,280.0,1.0,Damaged Product,Pending,2026-02-03
4372,3799.0,622.0,2.0,Not as Described,Approved,2025-10-06
4373,5525.0,257.0,3.0,Quality Issue,Pending,2026-02-19
4374,1727.0,921.0,3.0,Not as Described,Approved,2025-08-22
4375,1359.0,714.0,1.0,Not as Described,Pending,2026-05-06
4376,8494.0,289.0,2.0,Customer Changed Mind,Approved,2025-06-15
4377,6267.0,219.0,2.0,Customer Changed Mind,Approved,2025-07-22
4378,8739.0,998.0,5.0,Customer Changed Mind,Pending,2026-05-10
4379,8447.0,519.0,5.0,Customer Changed Mind,Pending,2025-10-10
4380,2931.0,835.0,2.0,Not as Described,Approved,2026-01-07
4381,6982.0,417.0,5.0,Quality Issue,Approved,2026-03-11
4382,5906.0,514.0,2.0,Quality Issue,Approved,2026-05-05
4383,5186.0,327.0,3.0,Customer Changed Mind,Rejected,2025-06-09
4384,9187.0,865.0,1.0,Customer Changed Mind,Rejected,2026-03-24
4385,3702.0,138.0,4.0,Quality Issue,Approved,2025-08-27
4386,8595.0,780.0,1.0,Quality Issue,Rejected,2025-07-25
4387,4455.0,922.0,5.0,Quality Issue,Rejected,2025-11-29
4388,9499.0,892.0,3.0,Not as Described,Approved,2026-04-16
4389,1514.0,455.0,5.0,Not as Described,Pending,2026-03-01
4390,6463.0,957.0,4.0,Not as Described,Pending,2025-08-28
4391,3730.0,727.0,5.0,Wrong Item Delivered,Approved,2025-09-10
4392,4724.0,313.0,4.0,Wrong Item Delivered,Rejected,2025-09-24
4393,2843.0,495.0,4.0,Wrong Item Delivered,Approved,2025-12-15
4394,4822.0,130.0,4.0,Wrong Item Delivered,Pending,2026-02-25
4395,8969.0,677.0,1.0,Customer Changed Mind,Rejected,2026-04-10
4396,276.0,819.0,3.0,Wrong Item Delivered,Rejected,2026-01-13
4397,7527.0,370.0,2.0,Customer Changed Mind,Approved,2026-03-11
4398,7979.0,280.0,2.0,Customer Changed Mind,Approved,2025-09-13
4399,9754.0,240.0,3.0,Wrong Item Delivered,Approved,2026-05-12
4400,3286.0,911.0,1.0,Not as Described,Rejected,2025-06-16
4401,7385.0,118.0,4.0,Customer Changed Mind,Pending,2025-07-21
4402,356.0,300.0,2.0,Not as Described,Rejected,2026-04-24
4403,6773.0,701.0,4.0,Customer Changed Mind,Pending,2025-09-26
4404,7607.0,693.0,2.0,Quality Issue,Approved,2025-06-29
4405,7143.0,31.0,2.0,Wrong Item Delivered,Pending,2025-08-06
4406,2352.0,552.0,2.0,Quality Issue,Rejected,2025-07-22
4407,7969.0,673.0,2.0,Not as Described,Pending,2025-06-12
4408,8318.0,864.0,4.0,Wrong Item Delivered,Rejected,2026-05-12
4409,1308.0,453.0,4.0,Damaged Product,Approved,2025-05-28
4410,7214.0,296.0,5.0,Not as Described,Pending,2025-07-23
4411,6041.0,927.0,5.0,Damaged Product,Pending,2025-12-18
4412,7936.0,370.0,1.0,Damaged Product,Pending,2025-07-15
4413,6054.0,211.0,5.0,Customer Changed Mind,Approved,2025-10-25
4414,1786.0,472.0,3.0,Damaged Product,Pending,2025-09-14
4415,9442.0,367.0,3.0,Damaged Product,Rejected,2025-09-29
4416,7013.0,583.0,3.0,Damaged Product,Approved,2026-05-11
4417,8644.0,421.0,1.0,Damaged Product,Pending,2025-09-11
4418,9046.0,396.0,4.0,Wrong Item Delivered,Approved,2026-04-29
4419,8892.0,148.0,2.0,Quality Issue,Approved,2025-08-12
4420,2158.0,238.0,1.0,Quality Issue,Approved,2026-05-24
4421,2486.0,580.0,4.0,Not as Described,Pending,2026-02-16
4422,1267.0,857.0,1.0,Quality Issue,Rejected,2026-04-23
4423,1827.0,196.0,5.0,Not as Described,Approved,2026-05-09
4424,6467.0,622.0,1.0,Damaged Product,Rejected,2025-11-03
4425,8143.0,430.0,5.0,Customer Changed Mind,Rejected,2025-10-01
4426,8884.0,99.0,5.0,Quality Issue,Approved,2025-10-18
4427,496.0,45.0,3.0,Not as Described,Approved,2025-07-14
4428,2582.0,821.0,3.0,Damaged Product,Pending,2025-06-14
4429,2208.0,625.0,4.0,Customer Changed Mind,Approved,2025-06-01
4430,4757.0,973.0,5.0,Not as Described,Approved,2025-07-20
4431,3004.0,423.0,1.0,Not as Described,Pending,2025-07-19
4432,4023.0,736.0,5.0,Customer Changed Mind,Pending,2026-04-10
4433,3360.0,510.0,5.0,Customer Changed Mind,Approved,2025-09-04
4434,277.0,345.0,2.0,Not as Described,Rejected,2026-01-06
4435,6223.0,309.0,2.0,Quality Issue,Pending,2025-11-02
4436,527.0,918.0,2.0,Quality Issue,Rejected,2025-08-13
4437,3806.0,193.0,1.0,Not as Described,Approved,2025-08-11
4438,2333.0,816.0,5.0,Customer Changed Mind,Pending,2026-02-15
4439,5896.0,152.0,3.0,Customer Changed Mind,Rejected,2025-11-03
4440,6272.0,895.0,4.0,Customer Changed Mind,Rejected,2025-08-28
4441,7556.0,591.0,4.0,Wrong Item Delivered,Rejected,2025-09-21
4442,4276.0,669.0,3.0,Quality Issue,Approved,2025-12-12
4443,1420.0,852.0,4.0,Wrong Item Delivered,Pending,2025-10-07
4444,360.0,867.0,3.0,Damaged Product,Rejected,2026-01-24
4445,7669.0,65.0,3.0,Damaged Product,Pending,2026-01-17
4446,2136.0,265.0,5.0,Wrong Item Delivered,Pending,2026-02-20
4447,8609.0,245.0,2.0,Not as Described,Approved,2025-09-17
4448,916.0,928.0,4.0,Quality Issue,Rejected,2025-11-16
4449,1906.0,280.0,5.0,Wrong Item Delivered,Approved,2025-05-29
4450,3213.0,900.0,1.0,Damaged Product,Rejected,2025-06-07
4451,410.0,371.0,4.0,Customer Changed Mind,Rejected,2025-11-02
4452,3128.0,144.0,5.0,Not as Described,Approved,2025-10-25
4453,5204.0,229.0,3.0,Not as Described,Pending,2026-01-26
4454,4708.0,154.0,1.0,Damaged Product,Approved,2026-01-23
4455,1670.0,809.0,3.0,Wrong Item Delivered,Pending,2026-02-26
4456,2578.0,392.0,2.0,Not as Described,Rejected,2026-05-18
4457,3655.0,631.0,3.0,Wrong Item Delivered,Approved,2025-06-20
4458,8013.0,994.0,3.0,Damaged Product,Approved,2026-02-28
4459,7870.0,231.0,3.0,Wrong Item Delivered,Rejected,2026-01-05
4460,724.0,890.0,5.0,Customer Changed Mind,Rejected,2025-08-20
4461,1010.0,129.0,4.0,Not as Described,Pending,2025-10-30
4462,6493.0,948.0,4.0,Wrong Item Delivered,Rejected,2025-07-11
4463,8404.0,854.0,2.0,Quality Issue,Approved,2025-06-19
4464,4665.0,199.0,1.0,Damaged Product,Approved,2026-05-03
4465,7970.0,781.0,4.0,Wrong Item Delivered,Pending,2026-05-20
4466,4094.0,197.0,3.0,Wrong Item Delivered,Approved,2026-03-08
4467,9100.0,840.0,1.0,Not as Described,Rejected,2025-11-25
4468,6709.0,17.0,3.0,Quality Issue,Pending,2026-02-13
4469,8109.0,909.0,5.0,Quality Issue,Pending,2026-03-20
4470,6868.0,448.0,2.0,Quality Issue,Pending,2026-05-14
